objective,alg,params,B_factor,B,f_value,queries,time_sec,size,mem_kb
REVENUE,edl,"B=262.63367924156927,eps=0.10000000000000001",0.10000000000000001,262.63367924156927,7149.1444702575618,8683261,14.269256647000001,1035,384
